FIPS,residual_R,fitted_R,residual_F,fitted_F
6021,0.034168810916109994,0.5668943262066053,-0.004761112208807415,0.6058242493315227
6023,0.10161085444931711,0.7186443140969103,0.06298585221606835,0.7572693163301591
6025,0.0018138424609154763,0.7884693229531657,-0.05421234706345815,0.8444955124775393
6027,0.041430337920544694,0.6662111267681774,0.022106732933966276,0.6855347317547559
6029,-0.10486950377099609,0.7740199431378847,-0.06936696578909246,0.7385174051559811
6031,-0.02331560948683487,0.6845181083818406,-0.014886891303551475,0.6760893901985572
6033,0.1432492058190488,0.5864015578032474,0.09595916808605509,0.6336915955362411
6035,-0.1162216989192905,0.6038980209763491,-0.08089420055892826,0.568570522615987
6037,-0.06687452532740343,0.9186861691061792,-0.037924608284800196,0.8897362520635759
6039,-0.020295887270317597,0.684305607714228,-0.043666027573758974,0.7076757480176693
6041,0.1088235779485702,0.8071633509687588,0.07744118348970801,0.8385457454276211
6043,0.01760184746774382,0.620561478739427,-0.014515225757793347,0.6526785519649642
6045,0.17062456819193264,0.6567128261161574,0.13611095951375468,0.6912264347943353
6047,0.06314470943174165,0.6813497872745133,0.04278701746608223,0.7017074792401727
6049,0.004013195121547501,0.5156178584236577,0.001963568185053166,0.5176674853601521
6051,0.19126495365333668,0.5929065248411951,0.12188403192510937,0.6622874465694225
6053,0.0553833913847835,0.7878759241246273,0.05527282298619628,0.7879864925232145
6055,0.11379532161210433,0.7268557980226107,0.09167787735301854,0.7489732422816965
6057,0.027975827528357707,0.730882240051147,0.0023150112448456772,0.756543056334659
6059,-0.1410669836271719,0.8800723480605432,-0.1543653431615317,0.8933707075949031
6061,-0.09418782300485098,0.7767934626254888,-0.11071455433008809,0.793320193950726
6063,0.04600297035849854,0.5977441250948324,0.031345258981155005,0.6124018364721759
6065,-0.10070105345338394,0.8358949856969111,-0.09957139746794466,0.8347653297114718
6067,-0.07022581948794095,0.8636577226357158,-0.06255560364214072,0.8559875067899156
6069,0.113473342053793,0.6769111461653269,0.08887601877266275,0.7015084694464572
6071,-0.09940095439509376,0.8440449892055527,-0.0732512869192809,0.8178953217297398
6073,-0.12522138037089509,0.9103905357083293,-0.10532158600928047,0.8904907413467147
6075,0.07568663796290226,0.857146863721884,0.05142243144978493,0.8814110702350012
6077,-0.028039460281431828,0.7836399040860923,-0.015652126726968977,0.7712525705316295
6079,-0.05621535711954774,0.8092179903680643,-0.07324406581258254,0.8262466990610992
