FIPS,CENSUS_2020_POP,NET_MIG_2020,R_BIRTH_2020,R_DEATH_2020
21175,13726,10,2.2584875418913013,2.6956141629025208
21177,30928,-27,2.2956544231764093,2.8453181583031557
21179,46738,38,2.3535452950489963,2.3321494287303692
21181,7537,5,3.0516120472336477,2.65357569324665
21183,23772,-27,2.7763755678950024,2.7763755678950024
21185,67607,60,1.8489209697220703,1.6566331888709749
21187,11278,45,1.7733640716439083,2.660046107465863
21189,4051,-11,2.9622315477659837,5.183905208590471
21191,14644,6,2.390057361376673,3.0046435400163887
21193,28473,-47,2.4584694271766234,4.460365960734731
21195,58669,-123,2.1135523018970837,3.766895634832706
21197,13129,-19,2.7420214791682533,4.036864955442151
21199,65034,107,2.629393855521727,3.229080173447735
21201,2193,-1,1.3679890560875512,5.471956224350205
21203,16037,31,2.1200972750514433,2.7436552971253976
21205,24662,68,2.27069986213608,2.4734409212553725
21207,17991,27,2.7235840142293366,4.057584347729421
21209,57155,323,2.991864228851369,1.8196133321669146
21211,48065,117,2.767086237386872,2.3301778841152605
21213,19594,24,3.164233949168113,3.0111258548535265
21215,19490,77,1.9497178040020524,1.8984094407388403
21217,26023,0,2.8436383199477384,3.842754486415863
21219,12243,25,3.348852405456179,2.450379808870375
21221,14061,36,2.489154398691416,3.3425787639570443
21223,8474,-5,2.7141845645503895,3.1862166627330657
21225,13668,-20,2.633889376646181,2.5607257828504535
21227,134554,346,3.01737592342108,2.289043803974612
21229,12027,9,2.5775338820986113,2.4112413735761202
21231,19555,-6,2.5568908207619536,3.272820250575301
21233,13017,-11,3.0729046631328263,2.1510332641929786
21235,36712,-17,3.3504031379385486,3.568315537154064
21237,6562,2,2.8954587016153615,3.9622066443157573
21239,26871,26,2.195675635443415,2.307320159279521
22001,57576,-72,3.0568292344032235,3.5431429762401
22003,22750,-41,2.285714285714286,3.5604395604395607
22005,126500,314,3.1936758893280635,2.102766798418972
22007,21039,-62,3.2320927800750985,4.040115975093873
22009,39693,-39,3.2499433149421812,3.5522636233088956
22011,36549,38,2.9549372075843388,2.900216148184629
22013,12981,-42,3.3895693706185965,5.238425390956013
22015,128746,-129,2.9981513988784116,2.2680316281670887
22017,237848,-662,2.9262386061686456,3.922673303958831
22019,216785,-382,3.039878220356574,2.781557764605485
22021,9645,-19,2.695697252462416,3.83618455158113
22023,5617,7,2.492433683460922,3.204557593021186
22025,8906,-42,1.9088255108915337,3.368515607455648
22027,14170,-23,1.6231474947071278,4.516584333098095
22029,18687,-84,2.6756568737625086,3.745919623267512
22031,26812,57,2.53617783082202,3.617783082201999
22033,456781,-871,2.8460027890827333,2.979545996878154
22035,7459,-51,2.4131921169057513,3.351655717924655
22037,19539,-32,2.3030861354214647,5.1179691898254775
22039,32350,-51,3.338485316846986,3.307573415765069
22041,19774,-49,2.832001618286639,3.337716192980682
22043,22169,-30,2.7515900581893633,2.661373990707745
22045,69929,-161,2.5883396015959046,3.632255573510275
22047,30241,-111,2.050196752752885,4.1334611950663005
22049,15031,-16,2.8607544408223005,4.390925420797019
22051,440781,-816,2.913011223260531,3.5278290125935556
22053,32250,-50,2.9767441860465116,2.7906976744186047
22055,241753,141,2.924472498790087,2.1923202607620174
22057,97557,-53,2.5933556792439294,3.464641184128253
22059,14791,32,2.095869109593672,2.6367385572307485
22061,48396,-107,2.810149599140425,2.5621952227456815
22063,142282,462,2.944855990216612,2.396648908505644
22065,10017,-72,2.6954177897574128,3.69372067485275
22067,25629,-120,2.9263724686878145,4.565141051152991
22069,37515,-123,2.8255364520858324,2.852192456350793
22071,383997,-604,2.7500214845428483,3.4140891725716607
22073,160368,-281,3.074179387408959,3.005587149556021
22075,23515,-46,2.2964065490112695,2.679140973846481
22077,20758,-39,2.6977550823778786,4.7692455920608925
22079,130023,-301,3.122524476438784,3.537835613699115
22081,7620,-11,2.493438320209974,5.905511811023622
22083,20043,-29,3.392705682782019,2.7939929152322507
22085,22155,-21,2.572782667569397,4.062288422477996
22087,43764,73,3.0390275111964176,2.833379032995156
22089,52549,-36,2.759329387809473,2.8735085348912444
22091,10920,-15,2.7472527472527473,3.47985347985348
22093,20192,-63,2.971473851030111,3.466719492868463
22095,42477,-77,2.707347505708972,3.6019492902041104
22097,82540,-178,3.198449236733705,4.0465228979888535
22099,51767,-136,3.457801301987753,3.3805319991500378
22101,49406,-211,3.076549406954621,3.5825608225721575
22103,264570,473,2.456816721472578,2.861246551007295
22105,133157,415,3.417019007637601,2.823734388729094
22107,4147,-23,2.170243549553894,5.546177959971064
22109,109580,-221,3.4312830808541706,3.0388757072458477
22111,21107,32,2.890036480788364,5.211541194864263
22113,57359,-58,2.8591851322373123,2.8940532436060598
22115,48750,-220,4.430769230769231,2.2153846153846155
22117,45463,-46,3.079427226535864,4.531157204759915
22119,36967,-45,2.5698596045121325,3.6519057537803987
22121,27199,38,3.6766057575646163,3.0883488363542777
22123,9751,-44,2.256178853450928,3.486821864424162
22125,15310,-22,1.5676028739386023,3.4617896799477466
22127,13755,-6,2.035623409669211,4.216648491457652
23001,111139,7,2.663331503792548,2.636338279091948
23003,67105,1,2.280008941211534,3.040011921615379
23005,303069,498,2.4185911459106673,2.504380190649654
23007,29456,19,1.867191743617599,2.1387832699619773
23009,55478,66,2.108944085943978,2.8479757741807563
23011,123642,299,2.256514776532246,3.008686368709662
23013,40607,92,1.6499618292412639,2.684266259511907
23015,35237,68,1.7311348866248546,3.206856429321452
23017,57777,151,2.284646139467262,2.613496720148156
23019,152199,28,2.0170960387387566,2.6544195428353667
23021,16800,35,1.7857142857142856,3.392857142857143
23023,36699,37,1.961906318973269,2.288890705468814
23025,50477,6,2.476375378885433,3.03108346375577
23027,39607,80,2.272325599010276,2.7772868432347817
23029,31095,73,1.7366136034732274,4.116417430455057
23031,211972,401,2.009699394259619,2.575811899684864
24001,68106,-48,2.1730831351129125,3.8175784806037645
24003,588261,234,2.935771706776414,2.2558014214778814
24005,854535,-895,2.766416823184539,3.219294704137338
24009,92783,100,2.5004580580494276,2.5004580580494276
24011,33293,-22,2.6732346138827983,2.9135253656924878
24013,172891,104,2.6027959812830046,3.1291391686091234
24015,103725,80,2.670523017594601,2.9790310918293565
24017,166617,48,2.5987744347815647,2.436726144391028
24019,32531,12,2.9202914143432417,3.3813900587132277
24021,271717,925,2.837511086902917,2.377473621451731
24023,28806,-18,3.2979240436020274,3.193779073804069
24025,260924,222,2.402998574297497,2.418328708742776
24027,332317,148,2.4885877039092192,1.6851379857184556
24029,19198,-16,2.031461610584436,5.417230961558495
24031,1062061,-1670,2.7060592564833845,2.279530083488613
24033,967201,-2077,2.890815869710639,2.7925943004608142
24035,49874,133,2.867225408028231,2.5063159161085937
24037,113777,133,2.8740430842788967,2.3730630971110154
24039,24620,-28,1.9090170593013809,3.2087733549959383
24041,37526,0,2.5315781058466134,3.5708575387731174
24043,154705,-3,2.6889887204679876,2.999256649752755
24045,103588,-78,3.2436189520021625,2.9926246283353284
24047,52460,133,1.8299656881433473,3.183377811666031
24510,585708,-2166,3.1619851530113983,3.7424791875815253
25001,228996,-348,1.5458785306293559,3.908365211619417
25003,129026,-234,1.9220932215212438,3.20865561979756
25005,579200,-1688,2.5138121546961325,3.335635359116022
25007,20600,-12,2.1844660194174756,2.2815533980582527
25009,809829,-1342,2.5017627178083273,3.3463854715007737
25011,71029,25,1.647214518013769,3.759028002646806
25013,465825,-891,2.5524606880266196,3.840498041109859
25015,162308,-12301,1.6142149493555462,2.8279567242526555
25017,1632002,-3264,2.534923364064505,2.8400700489337636
25019,14255,-25,2.104524728165556,1.5433181339880744
25021,725981,-792,2.3692080095760084,3.2080729385479785
25023,530819,-61,2.2907996887828057,3.5153225487407194
25025,797936,-3623,2.753353652423252,2.6355497182731447
25027,862111,-1771,2.454440321489924,3.0912492706855614
26001,10167,49,2.360578341693715,4.032654667060097
26003,8842,6,2.375028274146121,2.601221443112418
26005,120502,124,2.390001825695839,2.390001825695839
26007,28907,-3,2.110215518732487,3.078839035527727
26009,23431,63,1.5791046050104562,2.6033886731253464
26011,15002,26,1.8664178109585388,3.7328356219170775
26013,8158,-5,2.2064231429271883,2.9418975239029175
26015,62423,160,2.691315700943562,2.4349999199013186
26017,103856,-50,2.416807887844708,3.20636265598521
26019,17970,55,1.8920422927100724,3.227601558152476
26021,154316,-63,2.5078410534228466,3.1234609502579125
26023,44862,-12,3.43274932013731,3.209843520128394
26025,134310,-60,2.821830094557367,3.290894199985109
26027,51589,-13,2.2679253329198086,2.9463645350753067
26029,26054,-4,2.1877638750287867,2.725109388193751
26031,25579,78,1.4074045115133509,4.1049298252472735
26033,36785,-5,2.0388745412532283,2.0660595351366045
26035,30856,10,2.074150894477573,3.143634949442572
26037,79128,2,2.413810534829643,2.1231422505307855
26039,12988,14,2.4638127502309826,3.6187249769017553
26041,36903,0,2.0865512288973798,3.224670081023223
26043,25947,-32,2.1197055536285503,2.8905075731298413
26045,109175,-24,2.5921685367529195,2.5372108999313028
26047,34112,17,2.081378986866792,2.7849437148217637
26049,406211,-103,2.589787081098247,3.6877386382938915
26051,25386,46,1.7332387930355313,3.781611912077523
26053,14380,-8,1.9471488178025036,3.5465924895688454
26055,95238,178,2.4255024255024256,2.5725025725025725
26057,41761,-35,2.083283446277627,3.256626996479969
26059,45746,5,2.863638350894067,3.7161719057403926
26061,37361,-109,2.1145044297529507,2.034206793180054
26063,31407,-3,2.165122424937116,3.3113637087273537
26065,284900,-368,2.5974025974025974,2.313092313092313
26067,66804,14,2.6196036165499073,2.050775402670499
26069,25237,16,1.8623449696873637,4.239806633118041
26071,11631,40,1.6335654715845584,4.642765024503482
26073,64394,69,2.4536447495108242,2.018821629344349
26075,160366,-110,2.5067657732935906,2.937031540351446
26077,261670,-73,2.797416593419192,2.407612641877174
26079,17939,3,2.2855231618261884,3.233179106973633
26081,657974,-444,3.1976947417375157,2.083668959563752
26083,2046,13,2.932551319648094,2.4437927663734116
26085,12096,26,1.4054232804232802,3.6375661375661372
26087,88619,19,2.2117153206423,3.080603482323204
26089,22301,45,1.6591184251827271,3.183713734810098
26091,99423,-82,2.4943926455649095,2.7760176216770764
26093,193866,97,2.2644507030629404,2.460462381232398
26095,5339,3,2.2476119123431357,3.558718861209964
26097,10834,22,1.3845301827579841,4.707402621377146
26099,881217,-308,2.617970375060853,3.626802478844598
26101,25032,82,1.6379034835410675,3.275806967082135
26103,66017,-26,2.2418467970371267,2.166108729569656
26105,29052,25,1.9275781357565744,3.6486300426820875
26107,39714,79,2.794984136576522,2.769804099310067
26109,23502,-18,1.6594332397242788,2.8933707769551527
26111,83494,-3,2.1797973507078354,2.4792200637171535
26113,15052,19,2.325272389051289,3.0560722827531226
26115,154809,97,2.6032078238345315,2.9261864620274016
26117,66614,-38,2.912300717566878,2.146695889752905
26119,9153,41,1.7480607451108925,4.370151862777232
26121,175824,37,2.815315315315315,3.0883155883155884
26123,49978,113,2.701188522950098,2.4610828764656447
26125,1274395,-1524,2.507071983176331,2.941788064140239
26127,26659,67,2.5507333358340523,2.8508196106380583
26129,20770,38,2.0221473278767457,3.177660086663457
26131,5816,15,1.547455295735901,4.98624484181568
26133,22891,17,2.839543925560264,3.014285090210126
26135,8219,22,3.163401873707264,3.8934176907166322
26137,25091,53,2.5108604678968556,2.9891196046391135
26139,296200,450,2.5320729237002024,1.9581363943281567
26141,12982,51,1.5405946695424433,3.6974272069018643
26143,23459,76,1.7051025192889724,3.7085979794535144
26145,190124,-109,2.7087584944562497,3.639729860512087
26147,160383,74,2.356858270514955,3.1175373948610514
26149,60939,-23,2.8553143307241666,2.6912158059699043
26151,40611,-73,2.1176528526753837,3.053359927113344
26153,8047,23,2.361128370821424,3.976637256120293
26155,68094,-36,2.379064234734338,3.216142391400123
26157,53323,27,2.4942332576936783,3.469422200551357
26159,75587,-8,2.3681320862053,2.659187426409303
26161,372258,-607,2.390814972411607,1.9583192302113048
26163,1793561,-2700,3.070985597925022,4.101895614367172
26165,33673,23,2.613369762123957,2.9400409823894518
27001,15697,44,2.102312543798178,3.440147798942473
27003,363887,111,2.838793361675465,1.8439790374484386
27005,35183,-5,3.0128186908450107,2.5580536054344427
27007,46228,-7,2.8986761270225836,2.7472527472527473
27009,41379,-42,2.9483554459991783,2.5616858793107617
27011,5166,-7,2.710027100271003,2.9036004645760745
27013,69112,16,2.8215071188795,2.0980437550642437
27015,25912,-11,2.8172275393640014,2.701451065143563
27017,36207,-23,2.6514209959400117,2.3199933714475103
27019,106922,238,2.3381530461457887,1.3280709302108078
27021,30066,112,2.0953901416882856,2.8603738442094055
27023,12598,-2,2.857596443879981,2.5400857278933167
27025,56621,25,2.7021776372723902,1.8191130499284718
27027,65318,-48,3.3987568510977066,2.357696194004715
27029,8524,41,3.636790239324261,2.4636320976067574
27031,5600,3,1.25,2.3214285714285716
27033,11517,8,2.6916731787791957,3.0389858470087696
27035,66123,156,2.4953495757905717,2.4197329219787367
27037,439882,10,2.709817632910644,1.8073028675872165
27039,20867,-16,3.16288877174486,1.437676714429482
27041,39006,90,2.6918935548377174,2.6406193918884275
27043,13921,-9,2.2268515192874077,2.945190719057539
27045,21228,9,2.826455624646693,3.2975315620878085
27047,30895,4,2.880725036413659,3.139666612720505
27049,47582,-13,2.7111092429910473,2.7741582951536294
27051,6074,14,3.6219953901876853,2.6341784655910434
27053,1281565,-1243,3.0439345643802693,2.350251450375127
27055,18843,-9,3.0780661253515893,2.5473650692564878
27057,21344,49,2.202023988005997,2.2957271364317844
27059,41135,250,2.3580892184271303,1.89619545399295
27061,45014,38,2.488114808726174,3.021282267738926
27063,9989,-4,2.6028631494644108,2.3025327860646714
27065,16032,22,3.1187624750499,3.1187624750499
27067,43732,-70,3.658648129516144,2.218055428519162
27069,4207,-12,1.9015925837889232,2.852388875683385
27071,12062,-15,1.823909799369922,3.2332946443375894
27073,6719,-16,3.1254650989730615,3.274296770352731
27075,10905,14,3.3012379642365888,3.8514442916093534
27077,3763,5,2.3917087430241826,3.986181238373638
27079,28674,-38,2.127362767664086,1.9529887703145707
27081,5640,-9,3.0141843971631204,4.25531914893617
27083,25269,-105,3.0867861806957144,2.334876726423681
27085,36771,-28,2.909901824807593,2.7739251040221915
27087,5411,-24,3.326557013491037,3.8809831824062098
27089,9040,-6,2.3230088495575223,2.101769911504425
27091,20025,-34,2.546816479400749,2.696629213483146
27093,23400,34,2.2222222222222223,2.4786324786324787
27095,26459,-4,3.061340186703957,3.40148909633773
27097,34010,-24,2.2052337547780065,1.9994119376653923
27099,40029,-18,3.1976816807814332,2.2983337080616555
27101,8179,-8,2.3230223743733953,1.4671720259200391
27103,34454,33,2.525105938352586,2.409009113600743
27105,22290,-112,3.768506056527591,2.063705697622252
27107,6441,-9,3.1051079024996118,2.794597112249651
27109,162847,-30,2.9598334633121888,2.014160531050618
27111,60081,34,2.496629550107355,3.1291090361345515
27113,13992,-47,2.1440823327615783,1.786735277301315
27115,28876,28,2.1124809530405875,2.9436210001385232
27117,9424,-15,4.032258064516129,2.6528013582342953
27119,31192,-106,2.8853552192869967,2.6609387022313413
27121,11308,23,2.6529890343119913,2.9182879377431905
27123,552352,-1171,3.2768958924743643,2.3915908695904062
27125,3935,1,3.0495552731893265,2.2871664548919948
27127,15425,-24,3.6304700162074552,2.658022690437601
27129,14723,-27,2.3093119608775385,2.4451538409291587
27131,67097,-47,2.7422984634186327,2.220665603529219
27133,9704,0,1.9579554822753502,3.9159109645507004
27135,15331,-21,2.282956102015524,2.8047746396190725
27137,200231,-57,2.157508078169714,2.9166312908590575
27139,150928,181,2.7430297890384816,1.4443973285275098
27141,97183,212,3.08695965343733,1.4097115750697138
27143,14836,-43,3.0331625775141546,2.22431922351038
27145,158292,-68,3.3861471205114597,2.0342152477699442
27147,37406,-29,2.459498476180292,2.352563759824627
27149,9671,-24,3.7224692379278252,1.7578326956881398
27151,9838,-32,3.151046960764383,2.744460256149624
27153,25262,-15,3.3647375504710633,1.8209167920196343
27155,3360,-9,5.654761904761904,3.571428571428571
27157,21387,20,2.8054425585636134,2.898957310515734
27159,14065,42,4.052612868823321,3.057234269463206
27161,18968,-14,2.6360185575706456,2.0033741037536905
27163,267568,541,2.60120791723973,1.8126233331340071
27165,11253,-28,4.354394383719897,3.1991468941615566
27167,6506,-12,1.9981555487242546,4.611128189363664
27169,49671,-41,2.6776187312516355,2.415896599625536
27171,141337,241,3.1980302397815152,1.4716599333507858
27173,9528,-33,2.7287993282955503,1.9941225860621326
28001,29538,-61,2.640666260410319,4.333401042724626
28003,34740,-11,2.936096718480138,3.223949337938975
28005,12720,-8,2.3584905660377355,3.3805031446540883
28007,17889,-28,2.4596120520990556,4.751523282464084
28009,7646,25,2.484959455924667,3.4004708344232277
28011,30985,-112,3.162820719703082,3.937389059222204
28013,13266,-22,2.4121815166591283,4.296698326549073
28015,9998,-33,1.0002000400080016,4.000800160032006
28017,17106,-17,3.0983280720215127,3.6244592540629017
28019,8246,-19,1.819063788503517,4.001940334707737
28021,9135,-25,2.079912424740011,3.503010399562124
28023,15615,-41,3.330131284021774,4.7390329811079095
28025,18636,2,2.736638763683194,3.7561708521141877
28027,21390,-125,3.132304815334268,4.3478260869565215
28029,28368,-70,2.8553299492385786,3.8423575860124086
28031,18340,-7,3.1079607415485277,5.179934569247546
28033,185314,647,2.935558025837228,2.1962722730068966
28035,78158,-51,3.480129993090918,2.865989406074874
28037,7675,-7,3.3876221498371333,4.560260586319218
28039,24350,-10,3.039014373716632,2.2587268993839835
28041,13530,-7,2.8085735402808574,2.5868440502586845
28043,21629,-20,2.54288224143511,4.114845808867724
28045,46053,113,2.279981760145919,3.083403904197338
28047,208621,139,2.7466074843855606,2.799334678675685
28049,227742,-923,2.9946167154060293,2.9419255122024044
28051,17000,-64,3,6.1764705882352935
28053,7785,-40,2.569043031470777,3.982016698779705
28055,1338,-7,0,2.242152466367713
28057,23863,11,2.765788040062021,3.4362821103800862
28059,143252,90,2.6177644989249713,2.72247507888197
28061,16367,0,3.116026150180241,4.215800085537973
28063,7260,-8,3.0303030303030303,3.5812672176308538
28065,11321,-33,1.8549598092041337,3.268262520978712
28067,67246,-77,3.1228623263837254,3.3607946941081996
28069,8988,0,1.8914107699154428,4.672897196261682
28071,55813,82,1.952950029563005,1.917116084066436
28073,64222,112,2.7093519354738254,2.0709414219426363
28075,72984,-177,2.740326646936315,4.398224268332785
28077,12016,-23,2.9127829560585887,3.828229027962716
28079,21275,-26,3.666274970622797,3.7602820211515864
28081,83343,-62,3.2396242035923835,3.1076395138163972
28083,28339,-92,3.7051413246762412,5.716503758071915
28085,34907,-27,2.635574526599249,4.354427478729194
28087,58879,-90,3.125053074950322,3.48171674111313
28089,109145,80,2.675340143845343,2.7394750103073893
28091,24441,-13,2.37306165868827,4.664293605007979
28093,33752,30,2.933159516473098,3.170182507703247
28095,34180,-16,3.3937975424224693,4.242246928028086
28097,9822,-15,3.4616167786601504,4.377927102423132
28099,29087,-37,3.5754804551861654,5.810155739677519
28101,21291,-31,3.616551594570476,4.133201822366258
28103,10285,-44,4.375303840544483,4.666990763247448
28105,51788,-101,2.5102340310496642,2.220591642851626
28107,33208,-61,3.914719344736208,3.2221151529751864
28109,56145,95,2.9566301540653663,3.7403152551429333
28111,11511,-29,2.3455824863174355,4.517418121796542
28113,40324,-77,2.9014978672750718,4.389445491518699
28115,31184,10,2.9502308876346843,3.3350436121087736
28117,25008,-6,2.4392194497760715,3.878758797184901
28119,6176,-4,2.104922279792746,4.69559585492228
28121,157031,29,2.55363590628602,2.241595608510422
28123,27990,-60,4.64451589853519,3.143979992854591
28125,3800,-31,4.473684210526315,3.1578947368421053
28127,25949,-38,2.581987745192493,3.3912674862229757
28129,14209,-10,2.7447392497712717,3.2373847561404743
28131,18333,9,2.454590083456063,3.3273332242404408
28133,25971,-80,2.579800546763698,3.8119440914866582
28135,12715,-47,2.4380652772316163,3.6177742823436887
28137,28064,61,2.7437286202964652,3.1713226909920182
28139,21815,-54,2.612881045152418,3.667201466880587
28141,18850,7,3.0238726790450925,4.031830238726791
28143,9782,-61,4.089143324473523,2.9646289102433037
28145,27777,21,2.880080642257983,2.880080642257983
28147,13884,4,2.3048112935753386,3.673292999135696
28149,44722,-138,2.705603506104378,3.152810697196011
28151,44922,-229,3.116513067094074,3.8511197186233916
28153,19779,25,3.437989787147985,3.3368724404671624
28155,9926,0,2.921619987910538,5.440257908523071
28157,8587,-42,1.7468265983463376,3.6101083032490977
28159,17714,-18,2.8790786948176583,3.274246358812239
28161,12481,-18,2.8843842640814037,5.207916032369201
28163,26743,-73,3.178401824776577,3.3279736753542983
29001,25314,-57,2.528245239788259,2.054199257327961
29003,18135,-28,2.040253653156879,2.0953956437827403
29005,5305,8,2.639019792648445,3.770028275212064
29007,24962,-120,2.40365355340117,3.5654194375450685
29009,34534,17,2.635084264782533,3.069438813922511
29011,11637,-14,3.437312021998797,3.523244822548767
29013,16042,14,3.1168183518264554,3.3661638199725723
29015,19394,88,2.3203052490460965,4.898422192430649
29017,10567,-7,2.8390271600264976,3.5961010693668967
29019,183610,165,2.83753608191275,1.7210391590871956
29021,84793,-343,3.3257462290519264,2.5945537957142686
29023,42130,-68,3.0382150486589126,3.0856871587942085
29025,8815,5,2.8360748723766305,2.495745887691435
29027,44283,18,3.1614840909604136,2.6872614773163517
29029,42745,123,2.082114867235934,3.228447771669201
29031,81710,85,2.863786562232285,2.8270713498959736
29033,8495,-25,2.118893466745144,2.5897586815773983
29035,5202,9,2.883506343713956,4.2291426374471355
29037,107824,290,2.754488796557353,2.364965128357323
29039,14188,16,3.5241048773611503,2.889765999436143
29041,7408,-19,2.8347732181425487,3.374730021598272
29043,88842,385,2.555097814096936,1.8684856261678036
29045,6634,6,3.7684654808561957,1.5073861923424783
29047,253335,493,2.9052440444470764,1.8315668975862
29049,21184,25,3.1627643504531724,2.9739425981873113
29051,77279,-567,2.5233245771813815,2.057480039855588
29053,17103,-367,2.748055896626323,2.6895866222300184
29055,23056,-2,2.4288688410825814,3.296321998612075
29057,7569,19,2.113885585942661,2.51023913330691
29059,17071,62,3.7490480932575716,3.631890340343272
29061,8430,-3,3.0842230130486357,2.8469750889679717
29063,11029,686,2.176081240366307,2.8107716021398135
29065,14421,0,2.357672838222037,4.507315720130365
29067,11578,37,3.28208671618587,3.6275695284159615
29069,28283,-47,3.182123537107096,3.959975957288831
29071,104682,162,2.5601345025887925,2.636556428039204
29073,14794,-6,1.8926591861565498,3.7853183723130996
29075,6162,-14,3.083414475819539,5.51768906199286
29077,298915,288,2.646237224629075,2.4354749678002108
29079,9808,-42,3.0587275693311584,3.67047308319739
29081,8157,2,2.574475910261125,3.187446365085203
29083,21946,43,2.597284243142258,3.2352137063701814
29085,8279,42,2.4157506945283247,3.9859886459717355
29087,4223,-28,0.947193937958797,3.3151787828557895
29089,10151,0,2.955373854792631,2.955373854792631
29091,39750,63,2.8679245283018866,3.4213836477987423
29093,9537,5,1.8873859704309532,4.928174478347489
29095,717204,-257,3.109296657575808,2.5683069252262953
29097,122761,33,3.128029260107037,2.5741074119630825
29099,226739,262,2.7608836591852306,2.5844693678634907
29101,54013,-73,3.5732138559235738,2.2031733101290434
29103,3744,-6,3.7393162393162394,2.938034188034188
29105,36039,-2,2.8580149282721496,2.8580149282721496
29107,32984,60,2.789231142372059,2.6376424933300995
29109,38001,-37,3.342017315333807,2.736770084997763
29111,10032,5,2.2926634768740035,2.59170653907496
29113,59574,224,2.987880619062007,2.04787323328969
29115,11874,-11,2.358093313121105,2.9476166414013814
29117,14557,-453,2.6104279727965927,2.2669506079549357
29119,23303,-30,3.3472085139252457,3.089730935930996
29121,15209,2,2.4985206127950557,3.747780919192583
29123,12626,14,1.584032947885316,2.851259306193569
29125,8432,19,4.032258064516129,3.4392789373814043
29127,28525,-34,2.3838737949167395,2.8045574057844
29129,3538,-15,3.674392312040701,5.652911249293386
29131,24722,43,2.993285332901869,2.9123857293099262
29133,12577,-359,2.9418780313270254,3.100898465452811
29135,15473,-211,3.231435403606282,3.2960641116784073
29137,8666,20,2.76944380336949,2.19247634433418
29139,11322,-33,3.5329447094152973,3.444621091679915
29141,21006,15,2.5706940874035986,3.71322479291631
29143,16434,-68,2.555677254472435,4.381161007667032
29145,58648,17,2.8645478106670303,2.6428863729368435
29147,21241,-217,3.013040817287322,1.6006779341838897
29149,8635,-13,2.7793862188766645,4.516502605674581
29151,13274,-20,2.4107277384360404,2.260057254783788
29153,8553,-1,1.052262364082778,5.027475739506606
29155,15661,-50,3.3842027967562736,4.597407572951919
29157,18956,8,2.373918548216923,2.26841105718506
29159,42980,-20,3.4667287110283853,2.6989297347603536
29161,44638,-62,2.1954388637483757,2.5314754245261883
29163,17587,-143,2.6155683175072495,2.7861488599533746
29165,106718,329,2.7736651736351883,1.667947300361701
29167,31519,73,3.014055014435737,2.5381515911037784
29169,53955,-53,3.2805115373922713,1.6495227504401817
29171,4681,6,2.563554795983764,1.7090365306558428
29173,10355,6,2.704007725736359,3.0902945436986964
29175,24716,-219,2.427577277876679,2.3871176565787344
29177,23158,-16,2.720442179808274,3.4113481302357718
29179,6096,-12,3.1167979002624673,3.772965879265092
29181,10679,7,3.1838187096170056,4.7757280644255085
29183,405262,928,2.551435861245318,2.183772473116157
29185,9284,86,2.0465316673847482,3.6622145626884963
29186,18479,-7,2.597543157097246,2.4351967097786678
29187,66922,-386,2.5103852245898213,2.6598129165296913
29189,1004125,-684,2.589319058882111,3.2276857960911243
29195,23333,-6,2.742896327090387,2.614323061758025
29197,4032,-23,3.968253968253968,3.720238095238095
29199,4716,-18,4.877014418999152,2.75657336726039
29201,38059,-27,2.86397435560577,3.284374261015791
29203,7031,12,1.7067273503057887,3.1290001422272793
29205,6103,-4,2.293953793216451,4.4240537440602985
29207,28672,-1,2.685546875,3.8016183035714284
29209,31076,186,2.1238254601621827,3.1857381902432746
29211,5999,-14,3.1671945324220703,3.000500083347225
29213,56066,16,2.5327292833446293,2.853779474191132
29215,24487,-133,2.8586596969820723,3.3487156450361417
29217,19707,-53,3.6535241284822653,2.6386563150149693
29219,35532,218,2.448497129348193,2.3640661938534278
29221,23514,-78,2.9344220464404187,2.9344220464404187
29223,10974,-13,2.5514853289593584,4.920721705850191
29225,39085,-118,3.709863118843546,2.123576819751823
29227,1973,-8,4.5615813482007095,3.0410542321338068
29229,18188,4,3.1339344622828236,2.0892896415218827
29510,301578,-1025,3.0340409446312395,3.3291553097374478
30001,9371,7,1.8141073524703875,1.9208195496745277
30003,13124,-55,4.266991770801585,3.1240475464797317
30005,7044,-39,3.4071550255536627,2.6973310618966497
30007,6774,77,3.690581635665781,1.1809861234130499
30009,10473,65,1.1458034947006588,3.4374104841019766
30011,1415,-4,0.7067137809187278,2.8268551236749113
30013,84414,-57,2.7602056530907193,2.36927523870448
30015,5895,11,2.035623409669211,3.7319762510602206
30017,11867,-5,2.5280188758742734,2.5280188758742734
30019,1661,-1,1.2040939193257074,3.0102347983142685
30021,8940,-19,2.237136465324385,2.348993288590604
30023,9421,16,1.4860418214626898,3.7151045536567247
30025,3049,-11,0.9839291571006887,3.279763857002296
30027,11446,31,2.533636204787699,2.7083697361523678
30029,104357,529,2.692679935222362,2.4339526816600707
30031,118960,504,2.4125756556825824,1.1180228648285138
30033,1173,-1,3.4100596760443307,2.557544757033248
30035,13778,-35,3.2660763536072,2.975758455508782
30037,823,-1,2.430133657351154,6.075334143377886
30039,3309,3,2.1154427319431854,2.1154427319431854
30041,16309,-53,3.249739407689006,2.207370163713287
30043,12085,62,2.813405047579644,2.813405047579644
30045,2023,-2,4.448838358872961,0.9886307464162134
30047,31134,136,2.3125843129697436,2.6016573520909616
30049,70973,174,2.817973031998084,2.3952770771983714
30051,1959,-3,2.0418580908626853,1.5313935681470139
