FIPS,PCT_NO_HS,PCT_HS_ONLY,PCT_SOME_COL,PCT_BACH
13257,16.18031359,40.86999129,28.07055749,14.87913763
13259,27.12806264,38.9492296,21.59636272,12.32634504
13261,15.69925138,35.7437344,27.27568623,21.28132798
13263,17.10496227,41.893437,25.95472216,15.04687857
13265,16.51162791,44.41860465,29.14728682,9.92248062
13267,19.23755736,39.61642546,26.50311801,14.64289916
13269,22.26597458,38.05262216,21.53212815,18.1492751
13271,21.52893546,46.52298166,21.87425578,10.0738271
13273,22.17004049,35.67611336,30.62348178,11.53036437
13275,11.98076923,32.92307692,31.45833333,23.63782051
13277,14.32729148,33.89330976,31.58709107,20.19230769
13279,16.07391911,35.70432357,28.74825662,19.4735007
13281,6.984354228,26.05583393,34.11391758,32.84589426
13283,25.23832221,44.30409914,17.63584366,12.82173499
13285,12.09769067,35.76559384,29.663143,22.47357249
13287,19.36804191,37.36083824,32.18729535,11.08382449
13289,22.17217217,42.45912579,24.45779112,10.91091091
13291,11.15184543,32.10800099,31.02303691,25.71711667
13293,14.49169746,40.21654261,30.46171464,14.83004529
13295,14.73292696,35.47473913,29.7200124,20.07232152
13297,12.73319032,32.5674976,29.7773504,24.92196168
13299,18.46921111,39.51858874,26.99694996,15.01525019
13301,22.1657754,37.9144385,27.2459893,12.67379679
13303,15.28253425,44.18521689,23.05936073,17.47288813
13305,13.70390218,44.25878112,28.02650168,14.01081502
13307,15.90514748,35.28050896,37.47831116,11.33603239
13309,23.29908897,44.698585,19.7906571,12.21166893
13311,15.5967854,30.86615736,29.26381585,24.27324139
13313,24.61131818,30.99950997,25.04194942,19.34722243
13315,21.11128551,38.97347355,25.83581855,14.07942238
13317,17.98357406,41.54630416,24.72387426,15.74624752
13319,10.38011696,47.01104613,29.92202729,12.68680962
13321,13.49972421,44.79453944,30.41230006,11.29343629
15001,6.911251252,29.64246082,32.54188432,30.90440361
15003,7.107441988,25.2240907,29.94547197,37.72299534
15005,25.58139535,25.58139535,16.27906977,32.55813953
15007,7.282010702,29.61413822,32.86796292,30.23588816
15009,7.209169344,30.11150541,32.60566104,30.07366421
16001,4.934716207,19.57941263,31.58498916,43.900882
16003,7.101086048,35.22695628,36.36869953,21.30325815
16005,6.24966926,25.68308903,37.86138893,30.20585278
16007,6.995788489,36.40617688,36.26579317,20.33224146
16009,15.57191393,32.85673839,31.76670442,19.80464326
16011,10.8041621,31.97367109,36.43495894,20.78720787
16013,8.820083682,21.67921897,23.972106,45.52859135
16015,4.424223408,27.58079699,38.04518356,29.94979605
16017,8.379813004,29.07067604,33.61894754,28.93056341
16019,7.940459387,24.41678429,35.42923136,32.21352496
16021,12.76935355,32.56185156,35.09291985,19.57587504
16023,12.40834743,28.31359278,45.45967287,13.81838691
16025,13.97557666,28.22252374,30.39348711,27.40841248
16027,12.2844085,29.98745295,34.89770577,22.83043278
16029,9.454148472,35.54585153,39.47598253,15.52401747
16031,14.62242105,27.10823262,37.37063497,20.89871136
16033,24.26160338,30.16877637,28.27004219,17.29957806
16035,8.885754584,35.81100141,35.85331453,19.44992948
16037,6.393931184,28.79978326,39.60986183,25.19642373
16039,11.88156328,30.39948035,36.51618491,21.20277146
16041,5.957639597,42.73417148,29.83350323,21.47468569
16043,9.332615716,31.80839612,37.10441335,21.75457481
16045,10.95743156,32.58563853,34.17658019,22.28034972
16047,20.21139978,30.43564161,32.30267707,17.05028154
16049,8.158929976,34.07553108,35.76711251,21.99842644
16051,6.732514682,26.71115857,39.37533369,27.18099306
16053,26.60189076,27.15992647,32.87815126,13.36003151
16055,5.634559271,26.57277071,39.03309071,28.75957931
16057,3.059241105,21.48229528,30.55860728,44.89985633
16059,7.325157441,32.21743454,37.5372887,22.92011932
16061,9.220925856,31.99096726,38.80316146,19.98494543
16063,17.48071979,36.76092545,34.13310483,11.62524993
16065,2.96596075,14.9850316,41.72857301,40.32043464
16067,17.92951542,34.67694567,30.55800294,16.83553598
16069,7.070299361,28.7184662,37.45375042,26.75748402
16071,5.76986482,35.77316189,32.27827234,26.17870096
16073,22.27090179,37.76317391,26.28696605,13.67895826
16075,13.30748617,33.04065226,34.02132391,19.63053766
16077,11.98083067,33.985623,37.36022364,16.67332268
16079,11.23435433,39.01495879,38.22122723,11.52945965
16081,7.405660377,16.4740566,27.86556604,48.25471698
16083,11.34737479,28.89079244,36.75803688,23.0037959
16085,9.013875649,22.50820888,33.12149137,35.35642411
16087,11.27000787,30.2807662,39.41222776,19.03699816
17001,6.548884166,34.87646121,31.61751683,26.9571378
17003,13.34269663,40.8988764,33.20224719,12.55617978
17005,10.69050123,32.0977918,35.97090782,21.24079916
17007,14.39498716,30.38189054,31.9879195,23.2352028
17009,20.3891709,40.29187817,24.23857868,15.08037225
17011,9.036093418,34.67091295,34.87473461,21.41825902
17013,6.602870813,33.30143541,41.72248804,18.37320574
17015,12.30648808,35.78883284,33.74499913,18.15967994
17017,13.2566168,42.40506329,24.36133487,19.97698504
17019,4.862972213,22.3426234,26.2373157,46.55708869
17021,9.088299225,44.10039782,30.26288808,16.54841488
17023,7.96107507,35.26413346,32.50231696,24.27247451
17025,12.29116945,36.60229985,35.52831417,15.57821653
17027,7.964065047,32.09127781,35.4990334,24.44562374
17029,8.504669813,30.71845814,33.63255338,27.14431867
17031,11.66152495,22.18223419,24.20755113,41.94868973
17033,11.83152615,29.41653758,38.11315188,20.63878439
17035,6.131749758,38.64107168,36.62477558,18.60240298
17037,7.643206499,25.86752881,33.81911631,32.67014839
17039,7.247033246,40.01268231,31.37059516,21.36968928
17041,13.93244873,32.9990953,32.87092883,20.19752714
17043,6.809837331,18.0971287,23.64618467,51.44684929
17045,9.921734877,41.51312571,28.42002283,20.14511658
17047,8.128763316,36.22047244,41.73228346,13.91848078
17049,6.839553026,31.62977019,35.53025511,26.00042167
17051,12.69106068,40.52802223,30.16608218,16.61483491
17053,8.100258176,36.09079174,36.37048193,19.43846816
17055,10.78627133,32.33997664,39.75059338,17.12315865
17057,9.10363569,37.6662412,35.59105694,17.63906617
17059,13.60979683,35.26301141,35.81964932,15.30754244
17061,9.592610137,44.07863572,29.99763145,16.33112269
17063,5.806689761,33.96842524,36.00147652,24.22340848
17065,10.97690941,31.91829485,38.61456483,18.49023091
17067,5.977267308,33.78904698,36.0464192,24.18726651
17069,11.54362416,40.73825503,35.53691275,12.18120805
17071,7.936507937,43.44973545,29.37566138,19.23809524
17073,7.92630431,33.7169259,34.01538197,24.34138782
17075,10.85771734,39.8275041,32.58373459,16.73104397
17077,7.92667589,22.89020249,34.13092693,35.05219469
17079,6.932676013,34.40147897,38.09890618,20.56693884
17081,8.621623713,32.71031654,40.29486882,18.37319093
17083,6.29048414,37.40901503,35.79298831,20.50751252
17085,6.565687044,31.60943818,33.06378613,28.76108865
17087,14.066047470000001,32.68317853,34.4375645,18.81320949
17089,12.99482022,22.728793,26.79729058,37.4790962
17091,9.039634571,35.80202212,34.77564549,20.38269782
17093,6.392078204,23.52100337,33.64227417,36.44464426
17095,10.68222621,34.90762727,34.11420629,20.29594023
17097,9.412675519,19.65893183,23.97446231,46.95393034
17099,8.623278451,35.96225536,36.66770218,18.74676401
17101,14.86877828,35.00452489,35.52941176,14.59728507
17103,9.514865729,37.24824169,33.88347187,19.35342072
17105,9.714331122,40.36711828,31.44741547,18.47113513
17107,8.502602838,40.37460447,31.25446565,19.86832704
17109,5.729322409,32.73727648,29.72908319,31.80431792
17111,6.280639398,26.87777824,31.65041117,35.19117119
17113,4.19710101,22.78128903,26.14767437,46.87393559
17115,6.950669476,37.54011905,31.38264029,24.12657118
17117,9.169431057,39.91362584,32.13995118,18.77699193
17119,6.300241212,28.32154376,34.59414045,30.78407459
17121,9.658695147,36.11175606,36.93986534,17.28968346
17123,8.989292858,37.40440052,34.88645723,18.71984939
17125,7.919520548,38.07791096,36.9327911,17.0697774
17127,10.74576607,34.25770031,38.72437358,16.27216005
17129,5.833817548,33.48053457,34.2242882,26.46135967
17131,6.68938307,40.19906743,34.18220947,18.92934003
17133,4.225578406,24.22879177,33.31458869,38.23104113
17135,10.04845578,41.17272772,30.57608536,18.20273114
17137,10.37326389,39.44878472,26.91840278,23.25954861
17139,14.31215299,34.63911166,32.26403455,18.7847008
17141,8.959875341,32.86493405,34.13378596,24.04140464
17143,6.647561157,27.67463372,31.21108009,34.46672503
17145,14.65305852,33.79945656,39.28689774,12.26058718
17147,3.963389034,33.20178017,30.95138131,31.88344949
17149,8.209247649,42.36873041,30.5838558,18.83816614
17151,8.266480642,38.12347401,36.76316707,16.84687827
17153,12.59509721,42.32178078,33.16427163,11.91885038
17155,6.413359148,34.87415295,34.14811229,24.56437561
17157,12.11940572,39.59556126,34.0746515,14.21038151
17159,8.08534017,33.05558099,39.99633733,18.86274151
17161,9.774053295,30.70899816,35.45296256,24.06398599
17163,7.255069163,27.01149754,34.9899561,30.74347719
17165,11.23899002,30.58132707,37.94480329,20.23487962
17167,6.291906437,28.20572816,30.38248649,35.11987891
17169,7.968957032,40.01514291,33.08726103,18.92863903
17171,6.816195747,45.44130498,25.51704049,22.22545878
17173,5.507631055,42.52156603,34.37956204,17.59124088
17175,8.289334741,38.09398099,34.34530095,19.27138332
17177,8.524120363,31.96624741,37.77742398,21.73220825
17179,5.999717148,30.32604084,35.32054699,28.35369502
17181,12.96447864,34.87477492,31.26534621,20.89540023
17183,9.265449047,41.47865186,33.02295969,16.2329394
17185,7.183170857,32.32426886,41.79066188,18.70189841
17187,13.42870328,34.37009691,30.17074296,22.03045685
17189,6.817027329,31.76876968,37.01107386,24.40312913
17191,9.845799362,33.65827721,40.28713222,16.20879121
17193,13.45550268,34.3525362,37.26840134,14.92355979
17195,8.98763524,37.83616692,33.10407007,20.07212777
17197,8.496645358,25.67515255,29.36964375,36.45855835
17199,7.563865004,28.08394579,36.89492203,27.45726718
17201,11.35331376,30.79926873,33.25150578,24.59591173
17203,5.203829524,27.11164299,31.6051575,36.07936998
18001,13.03197661,45.65832831,26.07787627,15.23181881
18003,9.670854646,27.99581988,31.1984851,31.13484038
18005,7.854402712,31.37835668,25.3867428,35.38049781
18007,10.41277391,40.6319008,30.15118057,18.80414473
18009,10.48185604,49.48245092,26.54372397,13.49196907
18011,5.00586625,19.37714839,25.13018957,50.48679579
18013,6.422474517,39.16466396,28.43291622,25.97994531
18015,10.27311798,44.3504783,29.90433939,15.47206433
18017,14.21932015,43.24563088,26.89456501,15.64048396
18019,9.250352289,33.09536842,32.19280981,25.46146948
18021,9.212312035,42.21812062,31.56180446,17.00776288
18023,13.64639587,43.63935196,26.00140878,16.71284339
18025,14.41429517,46.88285903,27.55790867,11.14493713
18027,22.82358581,33.78235858,28.28379674,15.11025887
18029,8.75017534,37.97727592,27.23523636,26.03731239
18031,9.456840706,44.02856985,26.43818172,20.07640773
18033,7.706366129,42.24455952,29.90828172,20.14079264
18035,9.053486219,34.15426252,31.10177338,25.69047789
18037,10.7656066,37.42217735,27.50126199,24.31095406
18039,17.79906574,36.91159718,25.55753484,19.73180223
18041,14.12370502,42.30981426,27.12560535,16.44087538
18043,7.454496548,30.53169551,30.70563974,31.30816821
18045,10.34186566,43.98728741,31.99622058,13.67462635
18047,11.27542743,40.79620616,28.44128292,19.48708349
18049,12.70122686,41.70626197,29.35252819,16.23998298
18051,9.277846864,40.25581808,31.47983656,18.98649849
18053,11.23603224,37.28704891,31.09543873,20.38148012
18055,11.8584635,39.71036932,33.7947994,14.63636778
18057,2.709029676,14.2009609,21.25559363,61.83441579
18059,6.507855522,29.34956632,29.94598779,34.19659037
18061,8.218447982,39.74204093,30.03126777,22.00824332
18063,6.512523448,26.46161983,27.44167982,39.58417691
18065,9.367407026,42.94085699,30.99505474,16.69668125
18067,7.932750458,38.18467706,33.90296161,19.97961088
18069,6.963821234,42.87459604,27.04737132,23.1142114
18071,10.83131558,39.52865214,29.36561743,20.27441485
18073,6.932681394,45.07552606,29.9091941,18.08259845
18075,13.13319428,46.98301549,27.19755662,12.68623361
18077,11.3680403,38.82788615,31.70133058,18.10274297
18079,12.39838464,42.85414591,31.12183353,13.62563592
18081,7.254674591,30.83327294,28.59744166,33.31461081
18083,9.904298325,35.99950499,36.30888541,17.78731128
18085,11.96724947,35.93501645,27.47384763,24.62388645
18087,39.42981904,29.38657262,20.09069152,11.09291682
18089,9.776864013,34.65206858,30.67503915,24.89602825
18091,9.505948322,39.2892324,29.49660276,21.70821651
18093,9.64901324,38.42742943,31.4545341,20.46902323
18095,9.518888756,39.43088989,30.99974982,20.05047154
18097,12.30223861,27.07098756,26.56556027,34.06121356
18099,13.88127559,38.10660046,27.56263502,20.44948892
18101,11.28773516,40.68834767,34.86947645,13.15444072
18103,12.54671225,40.87620259,30.46433967,16.11274549
18105,5.173036196,21.42616481,24.28041972,49.12037928
18107,11.05850654,41.08160123,28.32178599,19.53810624
18109,9.560641728,39.45718186,30.42076319,20.56141323
18111,11.64259928,48.15483353,26.53429603,13.66827116
18113,17.3680423,39.4386909,25.41534996,17.77791684
18115,6.522727273,42.93181818,31.59090909,18.95454545
18117,14.24938236,43.10419997,27.45240517,15.1940125
18119,12.96035806,43.15856777,26.88618926,16.99488491
18121,15.93725626,39.70881359,30.14126007,14.21267008
18123,8.807086328,46.30073332,28.41065853,16.48152182
18125,9.763210078,48.06952059,26.44348536,15.72378397
18127,6.190515464,34.15092784,29.57773196,30.08082474
18129,6.734739426,35.26392144,32.72514228,25.27619685
18131,10.4665826,46.65825977,29.22159807,13.65355956
18133,9.178038968,38.56590676,32.37358997,19.88246431
18135,9.367475186,44.04768896,32.17830504,14.4065308
18137,9.376417805,42.21404446,29.05177194,19.35776579
18139,9.161147903,44.81236203,29.26642894,16.76006113
18141,8.80519393,29.69773215,28.87270154,32.62437238
18143,15.96238613,42.90919777,28.7628563,12.3655598
18145,9.636306135,41.31878558,29.62681847,19.41808982
18147,6.921392754,38.35016597,33.48400311,21.24443817
18149,14.15250598,43.58014846,29.70983375,12.55751181
18151,7.872922365,37.28592468,30.16621081,24.67494214
18153,11.90460461,42.10874017,31.69716588,14.28948933
18155,17.60573687,47.02180594,25.37684765,9.995609542
18157,8.049313865,27.18278789,24.70372528,40.06417296
18159,8.266860044,37.14648296,29.70449601,24.88216099
18161,10.14118115,36.01113541,33.2670511,20.58063233
18163,8.628031996,32.5496292,31.74001749,27.08232132
18165,7.393749424,43.20088504,32.21167143,17.19369411
18167,9.587979947,33.56231456,30.97823704,25.87146845
18169,8.186566819,41.97753432,28.23464152,21.60125734
18171,7.98013245,42.51655629,32.26821192,17.23509934
18173,4.505349684,28.868190040000002,31.12421542,35.50224486
18175,11.92669891,42.88114024,31.37185034,13.82031051
18177,11.65500651,36.67983492,31.44931694,20.21584163
18179,6.690436242,43.95973154,30.48972315,18.86010906
18181,9.703250118,41.19759774,30.78191239,18.31723976
18183,7.906724059,36.48710769,32.83045677,22.77571148
19001,5.459387483,40.51740536,34.0117938,20.01141335
19003,7.425555974,34.41387109,33.69770072,24.46287222
19005,7.456049638,41.23061013,31.45811789,19.85522234
19007,10.31267766,36.66856168,33.67822626,19.34053439
19009,7.972270364,36.24659569,35.15721713,20.62391681
19011,5.298050139,33.19777159,36.57381616,24.93036212
19013,6.747536012,30.78931851,32.32607675,30.13706873
19015,4.271804,31.5150246,35.47796042,28.73521097
19017,4.138513514,30.5019305,30.13392857,35.22562741
19019,5.363708456,36.10410208,36.21224137,22.31994809
19021,19.45379437,31.75489596,26.72123623,22.07007344
19023,6.43153527,36.92946058,36.19837977,20.44062438
19025,6.287170773,35.57065987,36.64684225,21.4953271
19027,4.982561036,38.5934942,33.02726173,23.39668304
19029,6.986093003,37.48370274,33.96349413,21.56671013
19031,4.232484317,40.99463381,33.29302396,21.47985791
19033,5.525997976,35.86839443,34.34082972,24.26477788
19035,6.930098487,39.46673072,31.97213548,21.63103531
19037,6.805962854,42.37536657,31.73264907,19.08602151
19039,13.89841072,42.92614522,27.15799314,16.01745092
19041,5.102309651,32.69517871,36.16404672,26.03846492
19043,9.192861821,43.84413883,31.22134905,15.74165029
19045,7.335464052,36.20566606,34.35938809,22.0994818
19047,16.0063988,35.66387504,30.06492895,18.26479721
19049,3.919423537,18.02176323,26.43240562,51.62640761
19051,19.69166083,31.86755431,30.81639804,17.62438683
19053,10.96665968,37.53407423,27.23841476,24.26085133
19055,7.824944577,43.57500616,28.86115445,19.73889482
19057,6.035985902,36.25672417,33.87126693,23.836023
19059,2.686880817,27.31912339,37.68387872,32.31011708
19061,5.925391746,32.52505221,28.68496567,32.86459038
19063,12.33126043,34.46079175,37.55498256,15.65296527
19065,6.569343066,43.58180344,31.65966232,18.18919118
19067,5.314143371,42.8821847,33.3056555,18.49801642
19069,8.367586612,37.80093952,35.59894304,18.23253083
19071,5.037194474,35.19659936,38.61849097,21.1477152
19073,6.996148909,31.91591784,41.28690629,19.80102696
19075,2.794271743,34.56747002,37.94388171,24.69437653
19077,5.103502148,32.93841948,37.6904049,24.26767348
19079,7.437858509,31.92160612,38.67112811,21.96940727
19081,8.43953186,34.91547464,35.26657997,21.37841352
19083,6.305273501,33.59810023,38.90435637,21.1922699
19085,6.488287759,38.88072136,33.40194061,21.22905028
19087,8.56109906,33.48517715,35.42299349,22.5307303
19089,8.199559333,41.0292729,32.0585458,18.71262197
19091,6.422018349,35.44893969,38.86298692,19.26605505
19093,6.636980492,38.16793893,34.49957591,20.69550466
19095,5.256355019,34.67470918,35.82076691,24.24816889
19097,6.167464809,41.61224786,33.86300972,18.35727761
19099,6.630373569,39.90613854,33.54984044,19.91364746
19101,4.616169345,23.60792315,30.14537108,41.63053643
19103,3.755349694,15.80475649,25.87139065,54.56850317
19105,5.602874634,39.33324461,34.31594357,20.74793718
19107,5.691756272,44.28673835,34.13620072,15.88530466
19109,5.317406801,33.12782969,39.39890184,22.15586167
19111,5.836772509,37.58106628,35.54282827,21.03933294
19113,4.719914694,26.06999419,34.37709513,34.83299598
19115,12.39504198,39.42423031,31.72064508,16.46008263
19117,7.460239384,47.31923266,30.74274471,14.47778324
19119,4.603646709,40.87676193,33.7514548,20.76813656
19121,4.704748554,33.69546171,36.1047836,25.49500613
19123,5.970455478,38.729312,32.30064287,22.99958966
19125,5.419314419,32.69041439,28.8239506,33.06632059
19127,12.97085329,34.54620866,31.03578296,21.44715508
19129,4.375489428,27.3688332,36.20790916,32.04776821
19131,7.077688692,34.019906,36.19021288,22.71219242
19133,6.405462526,39.4082263,35.44139164,18.74491953
19135,5.413707045,41.29391438,33.30773661,19.98464197
19137,7.37104135,35.52758955,38.37643479,18.72493431
19139,9.517375186,35.15573572,32.61268752,22.71420157
19141,9.71185738,35.61359867,32.21393035,22.4606136
19143,14.42508711,36.2369338,33.98373984,15.35423926
19145,6.818181818,41.82879377,32.54333215,18.80969225
19147,6.086527389,32.25859516,41.12518506,20.52969238
19149,5.809556549,36.3125931,33.99793744,23.87991291
19151,8.587825374,36.03197377,36.72883788,18.65136298
19153,7.507765614,24.27063542,28.67607588,39.54552309
19155,8.957399455,33.9189994,33.58358672,23.54001442
19157,5.359927768,39.04621193,27.43166708,28.16219322
19159,6.555349412,34.94124923,33.27149041,25.23191095
19161,7.823571945,33.10195228,37.88864787,21.18582791
19163,5.843707941,25.74781292,32.18119112,36.22728802
19165,4.700751151,36.6488975,35.32832566,23.32202568
19167,9.381003702,27.59008481,32.6413945,30.38751699
19169,2.905338512,15.83085827,27.92628132,53.33752189
19171,8.520639262,40.26151611,31.81779335,19.40005128
19173,7.950401167,41.2837345,35.27838561,15.48747873
19175,6.960157403,33.98917855,34.94835219,24.10231185
19177,10.74037512,36.72260612,33.16880553,19.36821323
19179,12.30948613,38.06945948,30.19488632,19.42616807
19181,3.284178533,28.99195137,35.03968031,32.68418979
19183,6.752516669,35.82821284,32.52059093,24.89867957
19185,11.55606407,39.45080092,32.95194508,16.04118993
19187,7.678679283,32.58304812,39.22689752,20.51137508
19189,5.302505884,30.65208362,38.93119203,25.11421847
19191,4.59392945,31.76970691,32.11276009,31.52360355
19193,12.896584410000001,32.55621056,31.149095,23.39811002
19195,5.781424841,34.98694517,39.16449086,20.06713913
19197,7.296636797,35.20307227,33.99278482,23.50750611
20001,6.467079874,35.3408958,36.91965852,21.27236581
20003,10.52631579,44.52554745,29.13945448,15.80868229
20005,5.697347267,40.72548232,30.65715434,22.92001608
20007,5.984419263,32.2592068,34.63172805,27.12464589
20009,9.747292419,28.19960405,40.3808082,21.67229533
20011,8.997456549,31.35862654,35.33276812,24.31114879
20013,4.957528958,38.87258687,37.86872587,18.3011583
20015,5.947567207,28.15374361,33.3281493,32.57053988
20017,7.425213675,32.37179487,30.92948718,29.27350427
20019,10.62681611,38.72976339,32.29555832,18.34786218
20021,9.101796407,34.37125749,36.40718563,20.11976048
20023,12.15053763,29.89247312,36.34408602,21.61290323
20025,7.559395248,26.42188625,35.0611951,30.9575234
20027,6.790665029,35.14651693,34.70784348,23.35497456
20029,4.187689203,30.9283552,42.48234107,22.40161453
20031,7.798784605,32.47805537,38.50438893,21.2187711
20033,4.837430611,30.84853291,45.12291832,19.19111816
20035,8.413969036,30.97730471,36.35204082,24.25668543
20037,5.776620272,28.78490308,33.46426437,31.97421228
20039,5.847145488,29.51197053,36.83241252,27.80847145
20041,7.58377425,31.86872172,38.6166705,21.93083353
20043,7.078222401,35.27046049,36.15523829,21.49607883
20045,4.113633474,19.45076212,24.40492167,52.03068273
20047,12.30537418,32.79758915,34.20391763,20.69311904
20049,7.975460123,37.64640268,33.79810374,20.58003346
20051,4.71921809,27.58082239,28.15337459,39.54658493
20053,6.919642857,33.56331169,37.45941558,22.05762987
20055,28.85196375,22.91629643,28.49653457,19.73520526
20057,23.04518566,27.96639658,28.27459363,20.71382413
20059,7.770787281,35.14141586,31.79164541,25.29615145
20061,6.586000919,25.55776791,43.47781692,24.37841425
20063,5.555555556,37.93650794,35.55555556,20.95238095
20065,4.631217839,30.53173242,37.44997141,27.38707833
20067,18.87661142,30.38674033,25.1611418,25.57550645
20069,22.23152022,23.82147838,29.0097629,24.93723849
20071,10.36144578,22.28915663,33.85542169,33.4939759
20073,7.534562212,37.16589862,36.31336406,18.98617512
20075,14.16337286,36.56126482,28.45849802,20.8168643
20077,10.27732463,37.302882,30.75040783,21.66938554
20079,8.171617162,25.23212321,35.10671067,31.48954895
20081,25.17123288,23.8869863,28.72431507,22.21746575
20083,4.675324675,29.78354978,37.14285714,28.3982684
20085,6.015121192,38.34778741,34.61196353,21.02512786
20087,4.813284359,35.55249464,35.07040098,24.56382002
20089,6.213151927,35.69160998,39.27437642,18.82086168
20091,3.529184559,14.13152066,25.4641562,56.87513859
20093,14.68416735,39.66365874,31.00902379,14.64315012
20095,9.362783425,28.90930414,37.90070367,23.82720876
20097,10.72289157,27.77108434,33.91566265,27.59036145
20099,10.19794721,31.71554252,37.01612903,21.07038123
20101,4.962546816,22.00374532,48.4082397,24.62546816
20103,6.600424568,26.87443138,29.91062668,36.61451737
20105,3.811338733,27.48928061,47.16531682,21.53406384
20107,5.874692519,36.98451744,34.65489799,22.48589206
20109,7.772561294,29.47313511,36.0980699,26.6562337
20111,10.82665022,33.38474193,28.07423401,27.71437384
20113,7.672340638,24.14516049,35.0970898,33.08540908
20115,7.690390128,31.29751963,32.24479621,28.76729403
20117,9.042322692,38.8993211,33.17925755,18.87909866
20119,15.36345776,24.67583497,37.21021611,22.75049116
20121,5.235092471,31.53751746,31.08045199,32.14693808
20123,5.614837398,26.14329268,42.80995935,25.43191057
20125,10.12646147,31.57241708,36.99355762,21.30756383
20127,7.110665999,35.25287932,30.32048072,27.31597396
20129,13.30102316,40.8723748,29.24071082,16.58589122
20131,6.321665661,36.08931804,27.45926373,30.12975256
20133,7.670944264,30.15705803,40.3658303,21.8061674
20135,8.451472192,35.38713195,33.15158124,23.00981461
20137,7.715658993,34.35365545,38.50240324,19.42828232
20139,7.641286571,39.66018535,31.70089042,20.99763765
20141,4.752396166,30.15175719,42.05271565,23.04313099
20143,5.204736063,31.52442033,38.99851998,24.27232363
20145,10.57929334,28.69761709,41.94741167,18.7756779
20147,7.647231175,33.19660123,36.82976853,22.32639906
20149,3.686384064,26.42414673,33.34750395,36.54196526
20151,7.710760795,30.03769705,35.69225497,26.55928718
20153,4.582651391,27.76868522,50.35460993,17.29405346
20155,8.81479036,30.90600387,39.73022685,20.54897892
20157,5.171889261,30.66626103,38.78916946,25.37268026
20159,7.060755337,29.09688013,39.57307061,24.26929392
20161,3.883924867,17.12080555,31.0188387,47.97643088
20163,7.81075028,32.25083987,35.91825308,24.02015677
20165,8.615819209,30.69679849,39.17137476,21.51600753
20167,7.476051645,30.88296543,43.56518117,18.07580175
20169,7.100914926,29.425099,34.38754609,29.08643998
20171,10.8588064,23.52256186,32.22707424,33.3915575
20173,10.49431984,25.9362074,31.98397903,31.58549374
20175,28.05283138,27.92628915,31.35874723,12.66213224
20177,6.546139794,30.26201017,30.85778707,32.33406297
20179,3.465045593,33.92097264,38.35866261,24.25531915
20181,8.256639495,26.68945569,39.9158559,25.13804891
20183,5.107022155,37.92714983,32.40705971,24.55876831
20185,7.373774065,28.18743189,38.10388667,26.33490737
20187,23.6196319,29.29447853,23.38957055,23.69631902
20189,26.20435716,31.1138386,26.44983124,16.231973
20191,5.975070896,33.62791004,33.68067005,26.71634901
20193,6.54376013,20.94813614,42.26094003,30.2471637
20195,3.569751057,30.06106153,37.62329732,28.74589009
20197,3.719958203,36.90700104,32.72727273,26.64576803
20199,7.821782178,30.99009901,38.51485149,22.67326733
20201,5.525006546,38.02042419,33.15003928,23.30452998
20203,12.21843003,28.94197952,40,18.83959044
20205,8.381016493,36.82261865,33.54089532,21.25546954
20207,8.863443596,36.25954198,32.27311281,22.60390161
20209,18.09618105,32.31023102,29.12305516,20.47053277
21001,14.21208808,38.48977042,28.54130876,18.75683273
21003,15.04539559,40.93112158,26.64345689,17.38002594
21005,8.302361827,33.74895097,32.23234624,25.71634097
21007,6.331640058,39.94920174,35.06894049,18.65021771
21009,13.46552618,42.88491446,25.83916537,17.81039399
21011,18.61283887,43.52775496,23.45968783,14.39971834
21013,20.63199238,38.24089502,27.18400381,13.94310878
21015,6.414193108,28.23983887,29.96995411,35.37601391
21017,13.43176089,33.53258912,27.57652143,25.45912856
21019,10.95243647,33.97936582,35.69305199,19.37514572
21021,8.562189295,35.7401419,28.32665669,27.37101211
21023,11.83533448,42.46998285,28.69639794,16.99828473
21025,19.37242798,40.85390947,23.25102881,16.52263374
21027,13.59182531,42.63717805,28.85638298,14.91461366
21029,10.42636443,39.5027997,31.16440667,18.9064292
21031,18.03410924,49.66582162,22.78174695,9.518322194
21033,10.15332198,43.18001136,28.59738785,18.06927882
21035,8.618477331,31.42429427,27.63473054,32.32249786
21037,6.891439576,26.89174525,26.76183344,39.45498174
21039,9.090909091,44.69948656,31.59166415,14.6179402
21041,16.05248465,40.50809604,34.57565606,8.863763261
21043,17.21477428,39.36525308,27.98905609,15.43091655
21045,22.13263272,45.74198224,20.32071027,11.80467476
21047,13.11901439,32.40531306,34.50117908,19.97449348
21049,10.05887559,37.04929388,30.65378843,22.2380421
21051,25.92720017,37.10176839,20.39496319,16.57606826
21053,20.75098814,38.67436911,24.06506537,16.50957738
21055,16.22218715,43.45905002,27.75761401,12.56114881
21057,18.02862419,40.14312096,24.3767313,17.45152355
21059,9.09824956,34.22008824,31.44014765,25.24151455
21061,15.97321331,44.58228126,29.13601932,10.30848611
21063,25.05796326,49.13500981,19.58266453,6.224362404
21065,21.88084687,45.08124077,23.18069916,9.857213195
21067,7.616611467,19.00955417,26.06350994,47.31032442
21069,16.58141106,41.11572242,25.93379017,16.36907634
21071,18.93718261,38.33819825,27.6380503,15.08656884
21073,7.522136099,30.49954487,30.14647064,31.8318484
