FIPS,PRES_DEM_RATIO
17011,0.3904566764832
17013,0.2486228495836
17015,0.3499299585819
17017,0.3082061111927
17019,0.6179292201996
17021,0.2726758122444
17023,0.242486923933
17025,0.1670612543821
17027,0.2390275001526
17029,0.3649565577507
17031,0.7555999159813
17033,0.238182798028
17035,0.1988507807255
17037,0.5294104814529
17039,0.2800715863705
17041,0.2727166414261
17043,0.5922545194626
17045,0.2335396111012
17047,0.1469436883926
17049,0.1984830647707
17051,0.184799104929
17053,0.2578653395176
17055,0.2589489817619
17057,0.3972510695457
17059,0.23551684618
17061,0.2204608619213
17063,0.3681211471558
17065,0.1936090290546
17067,0.251057356596
17069,0.2098130881786
17071,0.3314716517925
17073,0.3903653919697
17075,0.2109539359808
17077,0.5065923333168
17079,0.1830576211214
17081,0.2697260677814
17083,0.2536622881889
17085,0.4162118136883
17087,0.2020504772663
17089,0.5735675692558
17091,0.4153638184071
17093,0.5293329358101
17095,0.4712486863136
17097,0.6227588653564
17099,0.427019327879
17101,0.225059479475
17103,0.3995136320591
17105,0.2743268013
17107,0.2959309518337
17109,0.4153423607349
17111,0.4872018694878
17113,0.5203173756599
17115,0.4097571969032
17117,0.313164383173
17119,0.4320407509804
17121,0.2629926800728
17123,0.3232828080654
17125,0.2989908158779
17127,0.2566200494766
17129,0.2979663908482
17131,0.3770981729031
17133,0.3171744346619
17135,0.2903561592102
17137,0.337814450264
17139,0.2508300542831
17141,0.3671911656857
17143,0.5325430631638
17145,0.2631737887859
17147,0.3476036190987
17149,0.1898669451475
17151,0.2009280771017
17153,0.3440154492855
17155,0.4016811847687
17157,0.2448868304491
17159,0.2310897856951
17161,0.5619352459908
17163,0.5445308089256
17165,0.2560594975948
17167,0.4776957333088
17169,0.278052598238
17171,0.2129560709
17173,0.2098910361528
17175,0.2891096174717
17177,0.4196792840958
17179,0.3686062991619
17181,0.2950800955296
17183,0.3324851989746
17185,0.2282331585884
17187,0.3978882431984
17189,0.211578130722
17191,0.1419347077608
17193,0.207580730319
17195,0.4575429558754
17197,0.5424725413322
17199,0.3092071413994
17201,0.5127884745598
17203,0.2939071655273
18001,0.232437863946
18003,0.4428396821022
18005,0.3659461438656
18007,0.2512450218201
18009,0.2637531161308
18011,0.4054794609547
18013,0.3444910943508
18015,0.2388829141855
18017,0.2897146046162
18019,0.406846255064
18021,0.2117666602135
18023,0.2647499144077
18025,0.2800744175911
18027,0.1846743226051
18029,0.2180667966604
18031,0.2030131518841
18033,0.2586054205894
18035,0.43284496665
18037,0.2950527667999
18039,0.3572523295879
18041,0.2238790988922
18043,0.4280267059803
18045,0.2093023210764
18047,0.1806729733944
18049,0.2540673017502
18051,0.2539772689342
18053,0.301792293787
18055,0.233853161335
18057,0.4652668535709
18059,0.3078226745129
18061,0.2683845758438
18063,0.3773348927498
18065,0.269296169281
18067,0.3346498310566
18069,0.2445121258497
18071,0.22813808918
18073,0.2501811385155
18075,0.2324122190475
18077,0.3286786079407
18079,0.2100224792957
18081,0.3256665170193
18083,0.258682101965
18085,0.2399105131626
18087,0.2250358313322
18089,0.5764206051826
18091,0.4631381034851
18093,0.2412703037262
18095,0.3847927749157
18097,0.6487078070641
18099,0.2920842766762
18101,0.2005952447653
18103,0.2284604460001
18105,0.6436252593994
18107,0.2497036457062
18109,0.2204686552286
18111,0.233917221427
18113,0.2471493035555
18115,0.2454077899456
18117,0.2569316029549
18119,0.2493303120136
18121,0.2177314162254
18123,0.3747075200081
18125,0.2317013293505
18127,0.4689572155476
18129,0.2927709817886
18131,0.2562620341778
18133,0.2432199269533
18135,0.2321478128433
18137,0.1976487338543
18139,0.2251893728971
18141,0.5297718048096
18143,0.2692384421825
18145,0.2563932538033
18147,0.3039734959602
18149,0.2619612514973
18151,0.2849116027355
18153,0.2434418797493
18155,0.2352941185236
18157,0.5031322836876
18159,0.2308660596609
18161,0.2149532735348
18163,0.4512909948826
18165,0.292672932148
18167,0.4247445464134
18169,0.2450897842646
18171,0.2226285785437
18173,0.3585972487926
18175,0.2339889109135
18177,0.3515558540821
18179,0.2124356031418
18181,0.2759122848511
18183,0.2476602643728
19001,0.2907766997814
19003,0.2776470482349
19005,0.3519125580788
19007,0.2948698103428
19009,0.3178041577339
19011,0.3591313958168
19013,0.5445615649223
19015,0.4193054735661
19017,0.4171684682369
19019,0.3933390080929
19021,0.3685127496719
19023,0.3037593960762
19025,0.2844427227974
19027,0.3078431487083
19029,0.3065459728241
19031,0.4122231602669
19033,0.4667662084103
19035,0.3003413081169
19037,0.3406559824944
19039,0.3173847198486
19041,0.3018140494823
19043,0.3531028628349
19045,0.4463710784912
19047,0.3134707808495
19049,0.4883450567722
19051,0.2502470314503
19053,0.2996254563332
19055,0.3206703960896
19057,0.4552341997623
19059,0.3294340074062
19061,0.4839573800564
19063,0.3174603283405
19065,0.3831551671028
19067,0.4005556404591
19069,0.3214074075222
19071,0.2844350934029
19073,0.3539415895939
19075,0.3084883093834
19077,0.3168395757675
19079,0.3633226752281
19081,0.2766272127628
19083,0.3366515934467
19085,0.3042393922806
19087,0.3341836631298
